LOC,CYCLO,LENGTH,VOLUME,DIFFICULTY,INT_FAN_IN,INT_FAN_OUT,NUM_OPERATORS,NUM_OPERANDS,BRANCH_COUNT,DEFECT_LABEL
0.792387543,0.956521739,0.206228374,0.621014921,0.354672161,0.222222222,1,0.431492843,0.334016393,0.928571429,0
0.948788927,0.391304348,0.228373702,0.928912745,0.043421539,0.333333333,0.444444444,0.030674847,0.120901639,1,1
0.467128028,0.391304348,0.080622837,0.761027125,0.216843368,0.555555556,0.111111111,0.758691207,0.18442623,0.285714286,0
0.061591696,0.434782609,0.473010381,0.546930812,0.01321646,0.666666667,1,0.676891616,0.581967213,0.642857143,0
0.482352941,0.869565217,0.892733564,0.18020506,0.581956692,0.888888889,0.555555556,0.417177914,0.928278689,0.857142857,0
0.926643599,0.260869565,0.265743945,0.458627206,0.104293159,0,0.666666667,0.744376278,0.932377049,0,0
0.831141869,0.739130435,0.895155709,0.560952289,0.874846435,0.777777778,0.111111111,1,0.30942623,0.214285714,1
0.373010381,0.130434783,0.073010381,0.864183319,0.523425321,0.777777778,0.111111111,0.077709611,0.456967213,1,1
0.505882353,0.043478261,0.159515571,0.481373435,0.700751682,0.555555556,1,0.1799591,0.256147541,0,0
0.600692042,0.565217391,0.858823529,0.897912418,0.410643638,0.333333333,1,0.877300613,0.391393443,0,0
0.027681661,0.52173913,0.097231834,0.674480685,0.561027397,0.222222222,0,0.521472393,0.231557377,0.642857143,0
0.511418685,0.47826087,0.51384083,0.136875624,0.944793685,0.222222222,0.333333333,0.979550102,0.532786885,0,0
0.346712803,0.260869565,0.494463668,0.995265318,0.081071889,0.555555556,0.666666667,0.517382413,0.032786885,0.428571429,0
0.662975779,0.043478261,0.029757785,0.527294513,0.253031504,0.777777778,0.888888889,0.439672802,0.016393443,0.428571429,1
0.808304498,0.52173913,0.368858131,0.39185587,0.781404626,0.666666667,0.222222222,0.750511247,0.18442623,0.214285714,1
0.847058824,0.565217391,0.158823529,0.659238236,0.097145712,0,0.666666667,0.617586912,0.280737705,1,1
0.642214533,0.695652174,0.804152249,0.10875653,0.073967726,0.555555556,0.666666667,0.349693252,0.981557377,0.857142857,1
0.3183391,0.347826087,0.853633218,0.636652399,0.361110212,0.666666667,0.666666667,0.278118609,0.915983607,0.785714286,0
0.505882353,0.695652174,0.596193772,0.498284084,0.09054746,0.666666667,0.111111111,0.99591002,0.678278689,0.071428571,0
0.519723183,0.304347826,0.475778547,0.406678678,0.585634194,0.888888889,0.555555556,0.961145194,0.727459016,0.785714286,0
0.639446367,0.043478261,0.948788927,0.953284046,0.22524685,1,0.111111111,0.783231084,0.692622951,0.142857143,0
0.628373702,1,0.177508651,0.52259934,0.897625132,0.444444444,0.555555556,0.36196319,0.915983607,0.5,0
0.883044983,0.52173913,0.242560554,0.219033032,0.784931885,0,1,0.155419223,0.102459016,0.857142857,1
0.269204152,0.086956522,0.571626298,0.458992916,0.700767047,0.111111111,0.222222222,0.382413088,0.395491803,0.5,1
0.610380623,0.652173913,0.714532872,0.91963546,0.617640469,0.333333333,0.111111111,0.979550102,0.950819672,0.714285714,1
0.176470588,0.217391304,0.007266436,0.175990596,0.865250591,0.444444444,0.555555556,0.028629857,0.99795082,0.714285714,1
0.489965398,0.782608696,0.850865052,0.213870141,0.222019474,0.888888889,0.111111111,0.595092025,0.418032787,0.357142857,1
0.310726644,0.260869565,0.364013841,0.012847265,0.874936278,0,0.444444444,0.650306748,0.584016393,1,0
0.006228374,0.391304348,0.632871972,0.014008298,0.790950558,0.222222222,0.111111111,0.662576687,0.969262295,0.642857143,1
0.569550173,0.347826087,0.74532872,0.82959695,0.749436604,0.444444444,0.222222222,0.435582822,0.817622951,0.571428571,0
0.551557093,0.043478261,0.450865052,0.732281745,0.56170625,0.222222222,0.222222222,0.423312883,0.895491803,0.714285714,0
0.875432526,0.608695652,0.392041522,0.355021148,0.245303925,0.333333333,0.555555556,0.343558282,0.745901639,0.785714286,1
0.8816609,0.173913043,0.755017301,0.698454241,0.423390494,0.222222222,0.555555556,0.672801636,0.18647541,0.571428571,1
0.606228374,0.913043478,0.124567474,0.395205089,0.795046921,0.333333333,1,0.570552147,0.856557377,0.214285714,0
0.711418685,0.130434783,0.752595156,0.953160762,0.02989136,0,0.222222222,0.950920245,0.989754098,0.785714286,0
0.790311419,0.826086957,0.656747405,0.967323369,0.783476174,0.777777778,0.222222222,0.621676892,0.836065574,0,0
0.702422145,0.130434783,0.443944637,0.392791793,0.239103248,0.333333333,0,0.296523517,0.629098361,0,0
0.258131488,0.739130435,0.177508651,0.85443902,0.142918911,0.666666667,0.666666667,0.535787321,0.293032787,1,1
0.752941176,0.130434783,0.15467128,0.773267631,0.114184722,0.111111111,0.777777778,0.006134969,0.172131148,0.785714286,0
0.100346021,0.695652174,0.665051903,0.309958643,0.025342894,0.111111111,0.111111111,0.18200409,0.30942623,0.642857143,0
0.15432526,0.47826087,0.520761246,0.231961517,0.523870744,0.555555556,0.333333333,0.924335378,0,1,0
0.873356401,0.913043478,0.431141869,0.458263741,0.217196083,0.111111111,1,0.120654397,0.696721311,0.285714286,0
0.121799308,0.695652174,0.641522491,0.781531352,0.991772779,0.555555556,0.666666667,0.63394683,0.793032787,0.928571429,0
0.589619377,0.391304348,0.301730104,0.960435203,0.574945524,0.111111111,0.777777778,0.030674847,0.528688525,0.857142857,1
0.903114187,0.913043478,0.871626298,0.763753143,0.136466617,0.333333333,0,0.462167689,0.331967213,0.071428571,0
0.042906574,0,0.493771626,0.855424566,0.689776069,0.666666667,0.333333333,0.967280164,0.008196721,1,0
0.858131488,0.913043478,0.812456747,0.603162165,0.899679767,0.777777778,0.555555556,0.950920245,0.301229508,0.357142857,0
0.571626298,1,0.787889273,0.835616011,0.74644211,0.222222222,0.222222222,0.057259714,0.415983607,0.428571429,0
0.549480969,0.739130435,0.606574394,0.784604828,0.074749921,0.888888889,0.444444444,0.306748466,0.237704918,0,1
0.476124567,0.739130435,0.318685121,0.376976053,0.897812172,0.111111111,1,0.498977505,0.989754098,0.357142857,0
0.071972318,0.565217391,0.746712803,0.55206391,0.795407236,0.777777778,0.888888889,0.550102249,0.178278689,0.5,1
0.776470588,0.608695652,0.358131488,0.804946746,0.156975398,0.777777778,0.222222222,0.159509202,0.31147541,0.785714286,0
0.352941176,0.47826087,0.489619377,0.045890114,0.049987099,0.333333333,0.444444444,0.883435583,0.895491803,0.285714286,0
0.265743945,0.130434783,0.880968858,0.808274486,0.557743729,0,0.777777778,0.588957055,0.338114754,0.928571429,0
0.279584775,0.086956522,0.914878893,0.1777841,0.154697296,0,0.555555556,0.310838446,0.954918033,0.785714286,0
0.568858131,0.826086957,0.788927336,0.514739511,0.836248328,0.111111111,0.333333333,0.564417178,0.325819672,0.428571429,1
0.357785467,0.47826087,0.916262976,0.808470736,0.357889311,0.888888889,0.777777778,0.81799591,0.549180328,0.642857143,0
0.328719723,0.260869565,0.107958478,0.253753109,0.914895529,0.111111111,0.222222222,0.568507157,0.110655738,0.357142857,0
0.489965398,0.434782609,0.903806228,0.245735665,0.566158314,0.111111111,0.222222222,0.114519427,0.463114754,0.214285714,0
0.532871972,0,0.780276817,0.40276715,0.181451472,0.555555556,0.333333333,0.948875256,0.68647541,1,0
0.723875433,0.217391304,0.690657439,0.894879104,0.138187781,0.666666667,0.888888889,0.378323108,0.301229508,1,1
0.689273356,0.608695652,0.358477509,0.000254503,0.576990193,0.666666667,0.444444444,0.811860941,0.090163934,0.428571429,0
0.467820069,0.608695652,0.57266436,0.901622603,0.763219977,0.888888889,0.777777778,0.188139059,0.290983607,0.642857143,0
0.493425606,0.782608696,0.911072664,0.153691566,0.782928646,0.555555556,0.555555556,0.562372188,0.483606557,0.571428571,1
0.056747405,0.434782609,0.614878893,0.990368001,0.274947472,0.777777778,0.222222222,0.321063395,0.553278689,0.642857143,0
0.808304498,0.956521739,0.350519031,0.955111885,0.2031211,0.555555556,0.777777778,0.560327198,0.241803279,0.642857143,0
0.766782007,0.043478261,0.377854671,0.494721583,0.014802856,0.111111111,0.888888889,0.36809816,0.692622951,0.857142857,0
0.761937716,0.565217391,0.388581315,0.512775209,0.680170456,0,0.777777778,0.732106339,0.842213115,0.428571429,1
0.315570934,0.043478261,0.24083045,0.481589501,0.074878885,0.444444444,0.333333333,0.897750511,0.446721311,0.785714286,1
0,0.130434783,0.753633218,0.635556878,0.420591476,0.888888889,0.555555556,0.155419223,0.012295082,0.928571429,0
0.034602076,0.695652174,0.485467128,0.09057629,0.602311223,0.777777778,0,0.950920245,0.700819672,0.285714286,0
0.473356401,0.086956522,0.399307958,0.032444947,0.939218948,0.333333333,0.333333333,0.306748466,0.788934426,0.428571429,1
0.49550173,0.52173913,0.360553633,0.057541838,0.311151346,0.444444444,0.777777778,0.91002045,0.965163934,0.142857143,0
0.310034602,0.347826087,0.667128028,0.444387854,0.248847503,0.444444444,0,0.484662577,0.55942623,0.071428571,0
0.60899654,0.260869565,0.893425606,0.275490286,0.655020909,0.555555556,0.222222222,0.588957055,0.719262295,0.714285714,0
0.337024221,0.608695652,0.35017301,0.622146431,0.619945606,0.222222222,0,0.470347648,0.131147541,1,1
0.02283737,0.956521739,0.077854671,0.992725033,0.331548652,0.444444444,0.888888889,0.99591002,0.157786885,0.285714286,0
0.948788927,0.434782609,0.632179931,0.386318118,0.930172071,0.111111111,0.111111111,0.034764826,0.172131148,0.214285714,0
0.065051903,0.826086957,0.515916955,0.573925237,0.846565052,1,0.888888889,0.147239264,0.25,0.285714286,0
0.757785467,0.043478261,0.283737024,0.415612744,0.222944022,0,0.333333333,0.850715746,0.409836066,0.5,0
0.105882353,0.608695652,0.699653979,0.847485481,0.238170955,0,0.111111111,0.848670757,0.950819672,0.785714286,1
0.172318339,0.565217391,0.300692042,0.902476315,0.512534776,1,0.333333333,0.384458078,0.303278689,0.214285714,0
0.465743945,0.826086957,0.848096886,0.87758371,0.774960072,0.666666667,1,0.893660532,0.090163934,1,0
0.302422145,0.913043478,0.777854671,0.974646402,0.042207392,0.111111111,0.555555556,0.032719836,0.227459016,0.571428571,0
0.080968858,0.434782609,0.721107266,0.027343763,0.69436887,0.333333333,0.666666667,0.036809816,0.182377049,0.428571429,0
0.532871972,0.086956522,0.620761246,0.840026435,0.649070496,0.444444444,0.222222222,0.445807771,0.284836066,0.642857143,1
0.919723183,0.695652174,0.064359862,0.751940641,0.230474675,0.666666667,0.222222222,0.664621677,0.588114754,0.857142857,0
0.184775087,0.47826087,0.373356401,0.228614509,0.682333827,0.111111111,1,0.985685072,0.793032787,0.785714286,1
0.74532872,1,0.324913495,0.956585685,0.942306767,0.555555556,0.777777778,0.243353783,0.442622951,0.428571429,0
0.162629758,0.869565217,0.802422145,0.148059797,0.04496498,0,0.444444444,0.204498978,0.153688525,1,0
0.268512111,0.608695652,0.909688581,0.679684103,0.319035922,0.666666667,0.333333333,0.067484663,0.838114754,0.857142857,0
0.684429066,0.652173913,0.88650519,0.22480851,0.438083882,0.888888889,0.666666667,0.169734151,0.768442623,0.857142857,0
0.52733564,0.173913043,0.181314879,0.431396988,0.901203256,0.444444444,0.666666667,0.834355828,0.782786885,0.5,0
0.276816609,0.826086957,0.115570934,0.71931288,0.9644825,0.444444444,0.888888889,0.398773006,0.680327869,0.785714286,1
0.431141869,0.217391304,0.949480969,0.563403631,0.444048631,0.333333333,0.888888889,0.672801636,0.307377049,0.357142857,0
0.530103806,0.782608696,0.37266436,0.427516329,0.751312435,0.222222222,0.444444444,0.411042945,0.657786885,0.5,0
0.917647059,0.173913043,0.880968858,0.326304894,0.531980932,0.888888889,0.777777778,0.701431493,0.485655738,0.142857143,1
0.635294118,0.086956522,0.973010381,0.839869855,0.538129872,0.444444444,1,0.695296524,0.231557377,0.642857143,1
0.851211073,0,0.893425606,0.143694147,0.277299923,0.777777778,0,0.020449898,0.649590164,0.642857143,0
0.866435986,0.217391304,0.055363322,0.430118609,0.2158867,0.888888889,0.888888889,0.707566462,0.75204918,0.928571429,0
0.589619377,0.608695652,0.204844291,0.903998206,0.287249489,0.444444444,0.777777778,0.81595092,0.18852459,0,0
0.399307958,0.043478261,0.670242215,0.846062688,0.556756823,1,0.555555556,0.443762781,0.985655738,0.357142857,1
0.051211073,0.086956522,0.762975779,0.400943649,0.027256479,0.888888889,0.222222222,0.90797546,0.094262295,0,1
0.300346021,0.695652174,0.020069204,0.763282214,0.909227112,0.111111111,0.222222222,0.515337423,0.387295082,0.571428571,1
0.070588235,1,0.657439446,0.823363196,0.154946289,0.888888889,0.777777778,0.45194274,0.942622951,0.928571429,1
1,0.47826087,0.780968858,0.889120997,0.219032961,0.333333333,0.444444444,0.781186094,0.020491803,0.071428571,0
0.528027682,0.739130435,0.139792388,0.544575823,0.518536989,0.555555556,1,0.752556237,0.31557377,0.714285714,1
0.510034602,0.608695652,0.229065744,0.204369479,0.711222566,0.555555556,0.666666667,0.161554192,0.348360656,0.071428571,0
0.557093426,0.47826087,0.391349481,0.255241814,0.094124279,0.555555556,0.444444444,0.012269939,0.973360656,0.428571429,0
0.919723183,0.652173913,0.379930796,0.295646587,0.317069923,0.111111111,0.777777778,0.554192229,0.870901639,0.071428571,0
0.067128028,0.304347826,0.186851211,0.593895942,0.970923974,0.666666667,1,0.462167689,0.817622951,0.642857143,1
0.551557093,0.565217391,0.462283737,0.032636714,0.261473808,0.555555556,1,0.030674847,0.602459016,0.5,1
0.939792388,0.695652174,0.344636678,0.636155986,0.312404864,0,0.333333333,0.865030675,0.358606557,0.357142857,0
0.593771626,0.869565217,0.394117647,0.364338752,0.838164288,0.111111111,0.111111111,0.022494888,0.694672131,0.928571429,1
0.300346021,0.304347826,0.299653979,0.2951935,0.048408704,0.666666667,0.222222222,0.593047035,0.112704918,0.428571429,1
0.308650519,0.608695652,0.714532872,0.879725685,0.464637054,0,0.777777778,0.490797546,0.698770492,0.428571429,0
0.921107266,0.565217391,0.148788927,0.460032325,0.379265382,0,0.666666667,0.040899796,0.692622951,0.357142857,0
0.171626298,0.739130435,0.255363322,0.09490969,0.315957093,0,0.111111111,0.36196319,0.913934426,0.642857143,1
0.114186851,0.826086957,0.474740484,0.826950836,0.284933557,0.777777778,0.555555556,0.871165644,0.411885246,0.714285714,0
0.680276817,0.260869565,0.062629758,0.047475389,0.089750101,0.333333333,0.888888889,0.464212679,0.375,0.571428571,0
0.939792388,0.086956522,0.747058824,0.726905811,0.314188388,0.333333333,0.333333333,0.556237219,0.243852459,0.857142857,1
0.705190311,0.47826087,0.416955017,0.774085199,0.041215054,0.111111111,0.888888889,0.586912065,0.459016393,0.571428571,1
0.374394464,0.869565217,0.874394464,0.35258154,0.78238447,0,0.111111111,0.605316973,0.409836066,1,0
0.524567474,1,0.404152249,0.824990994,0.397958581,1,0.111111111,0.27198364,0.672131148,0.428571429,1
0.781314879,0.086956522,0.286851211,0.515715763,0.443836284,0.888888889,0.888888889,0.963190184,0.739754098,0.571428571,0
0.055363322,0.826086957,0.570934256,0.463325146,0.895512469,0.666666667,0.666666667,0.576687117,0.774590164,0.857142857,0
0.091349481,0.565217391,0.392733564,0.045236351,0.658932935,0.333333333,0.666666667,0.824130879,0.926229508,0.642857143,0
0.550865052,0.608695652,0.971972318,0.289978417,0.006067255,0.555555556,0,0.310838446,0.725409836,0.142857143,0
0.622145329,0.565217391,0.164013841,0.931263545,0.945311607,0.111111111,0.555555556,0.132924335,0.43852459,0.142857143,1
0.094809689,0.260869565,0.971972318,0.39182152,0.236164053,0.666666667,0.666666667,0.278118609,0.93852459,0,0
0.126643599,0.695652174,0.458477509,0.546771616,0.106061883,0.111111111,0.555555556,0.18609407,0.084016393,0.285714286,0
0.985467128,0.47826087,0.335294118,0.532085805,0.769492114,1,0.555555556,0.891615542,0.764344262,1,0
0.93633218,0.826086957,0.352249135,0.59052295,0.500659545,0.777777778,0.111111111,0.646216769,0.043032787,0.214285714,1
0.542560554,0.130434783,0.394463668,0.061171588,0.433658278,0.777777778,0.555555556,0.860940695,0.31352459,0.071428571,0
0.680276817,0.347826087,0.634948097,0.362159735,0.248577232,0,0.333333333,0.527607362,0.37704918,0.571428571,0
0.047058824,0.217391304,0.055017301,0.723283141,0.547861203,0.777777778,0.888888889,0.955010225,0.506147541,0.142857143,0
0.37716263,0.652173913,0.846712803,0.200466992,0.273568612,0.111111111,0,0.926380368,0.481557377,1,1
0.035986159,0.913043478,0.067820069,0.203486552,0.903536157,0.555555556,0.777777778,0.208588957,0.596311475,0.5,0
0.141176471,0.913043478,0.443598616,0.009906909,0.2141272,0,0.444444444,0.981595092,0.270491803,0.357142857,0
0.08650519,0.869565217,0.227681661,0.437501163,0.88623224,0.444444444,0,0.110429448,0.653688525,0.928571429,0
0.029065744,0.869565217,0.61384083,0.882965032,0.559847829,0.666666667,0.333333333,0.523517382,0.795081967,0.857142857,1
0.076124567,0.043478261,0.369896194,0.051737098,0.830118565,1,0,0.204498978,0.885245902,0.285714286,0
0.525951557,1,0.695155709,0.191020968,0.713965855,0,0.555555556,0.402862986,0.040983607,0,0
0.834602076,0.304347826,0.137370242,0.310043284,0.697743662,0.111111111,0.111111111,0.613496933,0.735655738,0.214285714,0
0.58615917,0.434782609,0.599307958,0.731883686,0.323750398,0.666666667,0.444444444,0.460122699,0.176229508,0.142857143,0
0.065051903,0.52173913,0.547058824,0.640751291,0.232902181,0.555555556,0.666666667,0.879345603,0.30942623,0,1
0.966782007,0.695652174,0.734948097,0.415952914,0.209789882,0.222222222,0.111111111,0.944785276,0.25204918,0.785714286,0
0.622145329,0.304347826,0.750865052,0.759240872,0.858948817,1,0.555555556,0.482617587,0.157786885,1,1
0.248442907,0.869565217,0.025259516,0.609731988,0.822021659,0.111111111,0.555555556,0.051124744,0.704918033,0.285714286,1
0.622145329,0.739130435,0.755363322,0.896277769,0.440491276,1,0.444444444,0.245398773,0.930327869,0.357142857,0
0.193771626,0.739130435,0.207612457,0.818226676,0.130961764,0.333333333,0.444444444,0.811860941,0.100409836,0.071428571,1
0.842906574,0.565217391,0.288927336,0.252745158,0.381912505,0.222222222,0.222222222,0.370143149,0.43852459,1,1
0.842906574,0.608695652,0.528373702,0.271378973,0.62005049,0.666666667,1,0.404907975,0.356557377,0.928571429,1
0.460899654,0.217391304,0.172318339,0.125227509,0.454381961,0.777777778,1,0.615541922,0.729508197,0.142857143,0
0.06366782,0.434782609,0.551903114,0.336936235,0.781606455,0.111111111,0.111111111,0.519427403,0.514344262,0.714285714,0
0.464359862,0.52173913,0.047058824,0.999830034,1,1,0.666666667,0.247443763,0.926229508,0.928571429,0
0.041522491,0,0.725259516,0.405755339,0.189948527,0.666666667,0,0.061349693,0.5,1,1
0.438062284,0.217391304,0.620415225,0.220404638,0.459652796,0.777777778,0.555555556,0.963190184,0.461065574,0.357142857,0
0.743252595,0.347826087,0.335986159,0.762656438,0.430859311,0.555555556,0.555555556,0.642126789,0.213114754,0.214285714,0
0.986851211,0.304347826,0.567820069,0.542540091,0.303809469,0.555555556,0.222222222,0.977505112,0.391393443,0.571428571,0
0.711418685,0.434782609,0.651903114,0.149483994,0.196942699,1,0.111111111,0.580777096,0.643442623,0.285714286,0
0.417301038,0.913043478,0.795847751,0.380681952,0.063954724,0,0.111111111,0.214723926,0.614754098,0.214285714,0
0.471280277,0.782608696,0.701384083,0.414478025,0.889008611,0.333333333,0.888888889,0.45603272,0.069672131,0.071428571,0
0.368858131,1,0.953633218,0.753999146,0.419674943,0,0.444444444,0.556237219,0.901639344,0.357142857,0
0.988235294,0.347826087,0.657093426,0.020492695,0.497061934,0.333333333,0.666666667,0.811860941,0.413934426,0.642857143,1
0.579238754,0.695652174,0.902768166,0.268958894,0.918963012,0.111111111,0.444444444,0.472392638,0.860655738,0.071428571,0
0.44567474,0.47826087,0.969896194,0.517653578,0.77769045,0.444444444,0.666666667,0.856850716,0.543032787,0.785714286,1
0.160553633,0.565217391,0.501038062,0.268785907,0.129050011,1,0.333333333,0.521472393,0.545081967,0.857142857,0
0.361937716,0.608695652,0.188581315,0.628543952,0.565888925,0.888888889,0.777777778,0.901840491,0.344262295,0.428571429,0
0.238754325,0.652173913,0.3183391,0.481907791,0.442177436,1,1,0.047034765,0.075819672,0.142857143,1
0.739792388,0.913043478,0.200346021,0.361693513,0.798703412,0.222222222,1,0.220858896,0.928278689,0.571428571,1
0.37716263,0.913043478,0.474394464,0.949470842,0.725402679,0.777777778,0.666666667,0.388548057,0.280737705,0.714285714,0
0.761937716,0.826086957,0.676470588,0.632271173,0.691426505,0.222222222,1,0.707566462,0.594262295,0.285714286,1
0.758477509,0,0.692733564,0.129814582,0.340020946,0.555555556,0.444444444,0.049079755,0.102459016,0.5,1
0.548788927,0.391304348,0.724913495,0.560169152,0.806490298,0.333333333,0.555555556,0.380368098,0.584016393,0.714285714,1
0.171626298,0.304347826,0.242906574,0.780914072,0.050595179,0.777777778,0.444444444,0.586912065,0.588114754,0.357142857,0
0.03183391,0.739130435,0.798269896,0.708637614,0.158302232,0.555555556,0.666666667,0.235173824,0.284836066,0.928571429,0
0.791695502,0,0.831141869,0.171982452,0.335077655,0.777777778,0.111111111,0.689161554,0.295081967,0.785714286,0
0.147404844,0.043478261,0.561937716,0.972693235,0.075119124,0,0.444444444,0.746421268,0.866803279,0.642857143,0
0.164705882,0,0.220069204,0.448838263,0.234004372,0.555555556,1,0.8200409,0.639344262,0.5,0
0.746712803,0,0.965051903,0.158912023,0.831788755,0,0.222222222,0.073619632,0.37295082,0.857142857,1
0.241522491,0.347826087,0.348788927,0.180092826,0.950410736,0,0.888888889,0.574642127,0.307377049,0.857142857,0
0.073356401,0.52173913,0.221107266,0.098093147,0.303919777,0.777777778,0.555555556,0.278118609,0.407786885,0.714285714,0
0.574394464,0,0.98200692,0.803711146,0.263656239,0.666666667,1,0.462167689,0.258196721,0.785714286,0
0.032525952,0.52173913,0.919723183,0.121899948,0.279100977,0.222222222,0.222222222,0.652351738,0.584016393,0.142857143,1
0.232525952,0.826086957,0.643598616,0.12499618,0.276917816,0.555555556,0.666666667,0.668711656,0.633196721,0.142857143,0
0.725951557,0.913043478,0.987889273,0.850686947,0.034061388,0.888888889,0.333333333,0.824130879,0.514344262,0.285714286,1
0.555709343,0.260869565,0.416608997,0.344579221,0.928981348,0.666666667,0.222222222,0.370143149,0.99795082,0.714285714,0
0.885813149,0.043478261,0.236678201,0.030684067,0.212614211,0.222222222,0.777777778,0.738241309,0.540983607,0.642857143,1
0.004844291,0.217391304,0.640138408,0.051731451,0.419831006,0.555555556,0.333333333,0.173824131,0.381147541,0.142857143,1
0.43183391,0.260869565,0.064359862,0.142049463,0.007702222,0.333333333,0,0.952965235,0.786885246,0.5,0
0.883044983,0.565217391,0.559861592,0.213306183,0.859715621,0.222222222,0.555555556,0.844580777,0.467213115,0.642857143,1
0.496885813,0.739130435,0.583391003,0.66527353,0.73235805,0.888888889,1,0.106339468,0.551229508,0.857142857,0
0.20899654,0.608695652,0.340138408,0.157212493,0.948908631,1,0,0.709611452,0.526639344,0.785714286,0
0.441522491,0.043478261,0.188927336,0.118742346,0.783038962,0.111111111,0.444444444,0.72392638,0.608606557,0.928571429,0
0.038062284,0.391304348,0.958823529,0.764893757,0.313064129,0,0.666666667,0.478527607,0.846311475,0.5,0
0.501730104,0.956521739,0.494809689,0.671185426,0.246940315,0.111111111,0.555555556,0.91206544,0.401639344,0.071428571,1
0.363321799,0.47826087,0.302422145,0.435342433,0.698769367,0.666666667,0.111111111,0.54396728,0.657786885,0.785714286,0
0.32733564,0.695652174,0.213148789,0.549382106,0.363692941,1,0.333333333,0.584867076,0.110655738,0.214285714,0
0.018685121,0.304347826,0.851211073,0.311943668,0.566687484,0,0.111111111,0.883435583,0.649590164,0.642857143,0
0.053287197,0.434782609,0.471972318,0.482541032,0.004257669,0.555555556,0,0.993865031,0.411885246,0.857142857,0
0.857439446,0.086956522,0.429757785,0.506724739,0.060131504,0.666666667,0.222222222,0.202453988,0.551229508,0,0
0.975086505,0.217391304,0.311764706,0.38723265,0.535704216,0.888888889,0.222222222,0.975460123,0.219262295,0.214285714,1
0.251903114,0.347826087,0.055709343,0.906814181,0.566543481,0.777777778,0.666666667,0.175869121,0.233606557,0.785714286,0
0.460207612,0.217391304,0.682698962,0.015881002,0.752743257,0.555555556,0,0.82208589,0.18442623,0.857142857,0
0.363321799,0.347826087,0.092733564,0.782354165,0.13052053,0.222222222,0.888888889,0.807770961,0.278688525,0.857142857,0
0.483044983,0.260869565,0.21799308,0.124253402,0.51342141,0.777777778,0.555555556,0.028629857,0.860655738,0.714285714,0
0.923875433,0.347826087,0.312802768,0.797737564,0.193278721,0.666666667,0.333333333,0.846625767,0.616803279,0.857142857,0
0.610380623,0.739130435,0.696539792,0.616015874,0.09158016,0.222222222,0.222222222,0.871165644,0.112704918,0.214285714,1
0.712802768,0.47826087,0.567474048,0.843490008,0.410280746,0.888888889,0.222222222,0.204498978,0.098360656,0.642857143,0
0.710034602,0.304347826,0.070242215,0.097372138,0.162030366,0.111111111,0.111111111,0.335378323,0.141393443,0.571428571,0
0.635294118,0.304347826,0.200692042,0.559057561,0.220733739,0.222222222,0.111111111,0.944785276,0.81352459,1,0
0.5183391,0.739130435,0.546020761,0.501137318,0.316929186,0.111111111,1,0.057259714,0.819672131,0.142857143,0
0.250519031,0.826086957,0.290311419,0.706340009,0.258506198,0,0.444444444,0.231083845,0.163934426,1,1
0.897577855,0.608695652,0.634948097,0.534355755,0.085950592,0.333333333,0.888888889,0.216768916,0.758196721,0.071428571,0
0.557093426,0.260869565,0.432525952,0.54080283,0.088285805,0.444444444,0.111111111,0.836400818,0.211065574,0.571428571,0
0.510726644,0.434782609,0.594463668,0.429611436,0.192075202,0.555555556,0.111111111,0.742331288,0.176229508,0.571428571,1
0.7183391,0.826086957,0.567820069,0.308792576,0.048754982,0.444444444,0.555555556,0.263803681,0,0,0
0.84083045,0.652173913,0.914186851,0.482304861,0.627195462,0,1,0.169734151,0.733606557,0.357142857,0
0.334948097,0.130434783,0.794463668,0.118360132,0.286567864,0.222222222,0.111111111,0.552147239,0.168032787,0.642857143,0
0.018685121,0.217391304,0.302076125,0.961781396,0.278953645,0,0.333333333,0.496932515,0.983606557,0.5,0
0.493425606,0.913043478,0.506228374,0.714561492,0.331436671,0.444444444,0.555555556,0.791411043,0.084016393,0.142857143,1
0.734948097,0.086956522,0.775778547,0.952730879,0.663695158,0.444444444,0.444444444,0.435582822,0.31147541,0.714285714,0
0.896885813,0.347826087,0.238062284,0.226646548,0.87245039,0.555555556,0,0.623721881,0.665983607,0.571428571,1
0.867820069,0.391304348,0.695155709,0.879570061,0.76041095,0.777777778,0.555555556,0.337423313,0.860655738,0.071428571,0
0.058823529,0.565217391,0.929065744,0.808985526,0.728713917,1,0,0.568507157,0.18852459,0.357142857,1
0.08650519,0.434782609,0.491695502,0.677285449,0.484502393,0,0.222222222,0.118609407,0.606557377,0,0
0.561245675,0.739130435,0.692041522,0.625137474,0.69484135,0.333333333,1,0.18200409,0.268442623,0.857142857,0
0.370934256,0.913043478,0.23183391,0.316511481,0.553175441,1,0.444444444,0.756646217,0.805327869,0.428571429,0
0.099653979,0.47826087,0.404844291,0.816609945,0.215177867,0,1,0.674846626,0.129098361,0.142857143,0
0.85467128,0.956521739,0.516955017,0.501565102,0.207481877,0.888888889,0.444444444,0.840490798,0.590163934,0.428571429,0
0.016608997,0.47826087,0.325951557,0.070736748,0.295673178,0.666666667,1,0.394683027,0.766393443,0.214285714,1
0.980622837,0.52173913,0.776816609,0.312823226,0.912796529,0.666666667,0.555555556,0.249488753,0.522540984,0.571428571,1
0.04567474,0.52173913,0.501038062,0.935552708,0.547804304,0.444444444,1,0.27607362,0.952868852,0.285714286,0
